People - toopicc
Work and business
Travel
Politics and society
Homes and buildings
The natural world
Food and drink
Sport

People - toopicc
Education - topicc


nave    								<--->  noun+C2    
neglect    								<--->  verb+C1    
neglect    								<--->  noun+C1    
neoclassical    								<--->  adjective+C2    
neoclassicism    								<--->  noun+C2    
newel post    								<--->  noun+C2    
next door    								<--->   <--> adverb+B1    
niche    								<--->  noun+C2    
Norman    								<--->  adjective+C2    
nunnery    								<--->  noun+C2    
obelisk    								<--->  noun+C2    
observatory    								<--->  noun+C2    
office block    								<--->  noun+B1    
open-plan    								<--->  adjective+B2    
opera house    								<--->  noun+B2    
outbuilding    								<--->  noun+C2    
outdoor    								<--->  adjective+B1    
outskirts    								<--->  noun+C1    
overlook    								<--->  verb+C1    
pagoda    								<--->  noun+C2    
palace    								<--->  noun+A2    
palatial    								<--->  adjective+C2    
parking garage    								<--->  noun+C2    
parsonage    								<--->  noun+C2    
passage    								<--->  noun+B2    
pave    								<--->  verb+C2    
pavilion    								<--->  noun+C2    
paving    								<--->  noun+C2    
pebble-dash    								<--->  noun+C2    
pediment    								<--->  noun+C2    
penthouse    								<--->  noun+C2    
perpendicular    								<--->  adjective+C2    
picturesque    								<--->  adjective+C2    
pier    								<--->  noun+C1    
pigsty    								<--->  noun+C2    
pillar    								<--->  noun+C2    
pinnacle    								<--->  noun+C2    
pipework    								<--->  noun+C2    
plan    								<--->  noun+B1    
planetarium    								<--->  noun+C2    
planning permission    								<--->  noun+C2    
plaque    								<--->  noun+C2    
plaster    								<--->  noun+C2    
plaster    								<--->  verb+C2    
plasterboard    								<--->  noun+C2    
plasterwork    								<--->  noun+C2    
plate glass    								<--->  noun+C2    
plinth    								<--->  noun+C2    
plot    								<--->  noun+C2    
plumbing    								<--->  noun+C1    
poky    								<--->  adjective+C2    
police station    								<--->  noun+A2    
porch    								<--->  noun+C1    
Portakabin™    								<--->  noun+C2    
portico    								<--->  noun+C2    
postmodernism    								<--->  noun+C2    
postmodernist    								<--->  noun+C2    
post office    								<--->  noun+A1    
power station    								<--->  noun+B1    
prefab    								<--->  noun+C2    
prefabricated    								<--->  adjective+C2    
premises    								<--->  noun+C1    
preservation order    								<--->  noun+C2    
preserve    								<--->  verb+B2    
priory    								<--->  noun+C2    
prison    								<--->  noun+A2    
pristine    								<--->  adjective+C2    
private    								<--->  adjective+B1    
property    								<--->  noun+B2    
provincial    								<--->  adjective+C1    
pub    								<--->  noun+A2    
public convenience    								<--->  noun+C2    
public house    								<--->  noun+C2    
pull down    								<--->  phrasal verb+C1
pulpit    								<--->  noun+C2    
pyramid    								<--->  noun+B2    
rambling    								<--->  adjective+C2    
raze    								<--->  verb+C2    
rebuild    								<--->  verb+B2    
reconstruct    								<--->  verb+C1    
reconstruction    								<--->  noun+C1    
rectory    								<--->  noun+C2    
redevelop    								<--->  verb+C2    
redevelopment    								<--->  noun+C2    
refinery    								<--->  noun+C2    
refurbish    								<--->  verb+C1    
refurbishment    								<--->  noun+C1    
Regency    								<--->  adjective+C2    
reinforce    								<--->  verb+C1    
relief    								<--->  noun+C2    
remains    								<--->  noun+C1    
render    								<--->  verb+C2    
renovate    								<--->  verb+C1    
renovation    								<--->  noun+C1    
residency    								<--->  noun+C2    
residential    								<--->  adjective+C1    
restore    								<--->  verb+B2    
rewire    								<--->  verb+C2    
rococo    								<--->  adjective+C2    
Romanesque    								<--->  adjective+C2    
roof    								<--->  noun+A2    
roofing    								<--->  noun+C2    
rot    								<--->  verb+C1    
rot    								<--->  noun+C1    
rotunda    								<--->  noun+C2    
rough    								<--->  adjective+B2    
rubble    								<--->  noun+C2    
ruin    								<--->  noun+B2    
run-down    								<--->  adjective+C2    
rural    								<--->  adjective+B2    
sanctuary    								<--->  noun+C2    
sand    								<--->  verb+C2    
scaffolding    								<--->  noun+C2    
school    								<--->  noun+A1    
schoolhouse    								<--->  noun+B2    
screen    								<--->  noun+C2    
secluded    								<--->  adjective+C2    
self-build    								<--->  noun+C2    
semi    								<--->  noun+C2    
service station    								<--->  noun+C1    
sewer    								<--->  noun+C1    
shack    								<--->  noun+C2    
shed    								<--->  noun+C1    
shell    								<--->  noun+C2    
shelter    								<--->  noun+B2    
shopping arcade    								<--->  noun+C2    
shopping centre    								<--->  noun+A2    
shopping mall    								<--->  noun+B1    
shore up    								<--->  phrasal verb+C2
shrine    								<--->  noun+C1    
shutter    								<--->  noun+C1    
site    								<--->  noun+A2    
skeleton    								<--->  noun+C2    
skyscraper    								<--->  noun+B1    
slab    								<--->  noun+C2    
slate    								<--->  noun+C2    
slaughterhouse    								<--->  noun+C2    
slum    								<--->  noun+B2    
spacious    								<--->  adjective+B2    
span    								<--->  verb+C1    
span    								<--->  noun+C2    
spire    								<--->  noun+C1    
sports centre    								<--->  noun+A2    
square    								<--->  noun+A2    
stable    								<--->  noun+C1    
stadium    								<--->  noun+B1    
stained glass    								<--->  noun+C2    
stair    								<--->  noun+A2    
stately home    								<--->  noun+C2    
station    								<--->  noun+A1    
station house    								<--->  noun+C2    
steeple    								<--->  noun+C2    
stone    								<--->  noun+A2    
storey    								<--->  noun+C1    
street    								<--->  noun+A1    
strip    								<--->  verb+C1    
structure    								<--->  noun+A2    
stucco    								<--->  noun+C2    
stuccoed    								<--->  adjective+C2    
subsidence    								<--->  noun+C2    
substructure    								<--->  noun+C2    
suburb    								<--->  noun+B2    
suburban    								<--->  adjective+C1    
summer house    								<--->  noun+C2    
superstructure    								<--->  noun+C2    
support    								<--->  verb+B2    
surround    								<--->  noun+C2    
suspension bridge    								<--->  noun+C2    
swimming pool    								<--->  noun+A1    
synagogue    								<--->  noun+C2    
temple    								<--->  noun+B2    
tenement    								<--->  noun+C2    
terminal    								<--->  noun+B2    
terrace    								<--->  noun+C2    
thatch    								<--->  noun+C2    
thatch    								<--->  verb+C2    
thatched    								<--->  adjective+C2    
theatre    								<--->  noun+A1    
threshold    								<--->  noun+C1    
tile    								<--->  noun+C1    
tile    								<--->  verb+C2    
timber    								<--->  noun+C1    
tomb    								<--->  noun+B2    
tower    								<--->  noun+A2    
tower block    								<--->  noun+C1    
town hall    								<--->  noun+B1    
traditional    								<--->  adjective+A2    
transept    								<--->  noun+C2    
truss    								<--->  noun+C2    
Tudor    								<--->  adjective+C2    
turret    								<--->  noun+C2    
upstairs    								<--->   <--> adverb+A1    
upstairs    								<--->  adjective+A2    
upstairs    								<--->  noun+A1    
uptown    								<--->   <--> adverb+C2    
uptown    								<--->  adjective+C2    
urban    								<--->  adjective+B2    
vacant    								<--->  adjective+C1    
varnish    								<--->  verb+C2    
vault    								<--->  noun+C2    
vaulted    								<--->  adjective+C2    
vaulting    								<--->  noun+C2    
ventilate    								<--->  verb+C2    
veranda    								<--->  noun+C2    
vernacular    								<--->  noun+C2    
viaduct    								<--->  noun+C2    
vicarage    								<--->  noun+C2    
Victorian    								<--->  adjective+C1    
villa    								<--->  noun+B2    
walkway    								<--->  noun+C1    
wall    								<--->  noun+A1    
warehouse    								<--->  noun+C1    
weather    								<--->  verb+C2    
weathering    								<--->  noun+C2    
weathervane    								<--->  noun+C2    
windmill    								<--->  noun+C1    
window    								<--->  noun+A1    
window ledge    								<--->  noun+C2    
windowsill    								<--->  noun+C1    
woodworm    								<--->  noun+C2    
wreck    								<--->  noun+C2    
wrecking ball    								<--->  noun+C2    
ziggurat    								<--->  noun+C2    

Gardens - topicc
allotment    								<--->  noun+C2    
arbour    								<--->  noun+C2    
axe    								<--->  noun+C1    
backyard    								<--->  noun+B2    
barbecue    								<--->  noun+B1    
barbie    								<--->  noun+C2    
bench    								<--->  noun+C1    
bird table    								<--->  noun+C2    
border    								<--->  noun+C1    
boundary    								<--->  noun+C1    
cane    								<--->  noun+C2    
climbing frame    								<--->  noun+C1    
clothes line    								<--->  noun+C2    
compost    								<--->  noun+C1    
compost    								<--->  verb+C2    
compostable    								<--->  adjective+C2    
compost bin    								<--->  noun+C1    
compost heap    								<--->  noun+C2    
container    								<--->  noun+C1    
courtyard    								<--->  noun+C1    
cut back    								<--->  phrasal verb+C2
cut down    								<--->  phrasal verb+B2
deck    								<--->  noun+C1    
deckchair    								<--->  noun+C2    
decking    								<--->  noun+C2    
dig    								<--->  verb+B2    
fence    								<--->  noun+B1    
fertilizer    								<--->  noun+C1    
flagstone    								<--->  noun+C2    
flower bed    								<--->  noun+C2    
